codigo_falta,descripción,tipo_formato,nivel_gravedad,año_infracción,mes_infracción,cant_impuesta,importe_impuesto_soles,reincidencia_impuesta_soles
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,1,1,428,0
M18,Desobedecer las indicaciones sobre el tránsito que ordene el efectivo de la Policía Nacional del Perú asignado al control del tránsito.,Papeleta de Tránsito,M,2025,2,23,"14,766",0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,1,434,"92,876","24,396"
M40,Conducir un vehiculo con la licencia de conducir vencida,Papeleta de Tránsito,M,2025,2,4,"17,708",0
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,2,498,"213,144","37,664"
G29,Circular en forma desordenada o haciendo maniobras peligrosas,Papeleta de Tránsito,G,2025,1,15,"6,420",428
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,2,"4,683","1,002,162","142,524"
G58,"No presentar la Tarjeta de Identificación Vehicular; la Licencia de Conducir, salvo que esta sea electrónica; y/o el Documento Nacional de Identidad o Documento de Identidad, según corresponda",Papeleta de Tránsito,G,2025,3,17,"7,276",428
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,2,"1,957","418,798","25,894"
G02,"No hacer señales ni tomar las precauciones para girar, voltear en U, pasar de un carril de la calzada a otro o detener el vehículo",Papeleta de Tránsito,G,2025,1,1,428,0
G60,"Circular con placas ilegibles o sin iluminación o que tengan adherido algún material, que impida su lectura a través de medios electrónicos, computarizados u otro tipo de mecanismos tecnológicos que permitan verificar la comisión de las infracciones de tránsito. ",Papeleta de Tránsito,G,2025,1,24,"10,272",428
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,1,1,428,0
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,1,403,"172,484","23,968"
L05,Utilizar el carril de giro a la izquierda para continuar la marcha en cualquier dirección que no sea la específicamente señalada.,Papeleta de Tránsito,L,2025,2,3,642,214
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,1,2,"1,284",0
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,1,1,214,0
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta Electrónica,G,2025,1,3,"1,284",0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,3,30,"6,420","1,712"
M44,Obstruir la ciclovía,Video Papeleta,M,2025,1,1,642,0
M07,Participar  en  competencias  de  velocidad  en eventos no autorizados,Papeleta de Tránsito,M,2025,2,1,"1,284",0
M03,Conducir un vehículo automotor sin tener licencia de conducir o permiso provisional.,Papeleta de Tránsito,M,2025,1,6,"16,050",0
M09,"Conducir un vehículo con cualquiera de sus sistemas de dirección, frenos, suspensión, luces o eléctrico en mal estado, previa inspección técnica vehicular.",Papeleta de Tránsito,M,2025,2,1,"1,284",0
M25,No dar preferencia de paso a los vehículos de emergencia y vehículos oficiales cuando hagan uso de sus señales audibles y visibles,Papeleta de Tránsito,M,2025,1,1,642,0
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,1,2,856,0
M28,"Conducir un vehículo sin contar con la póliza del Seguro Obligatorio de Accidentes de Tránsito, o Certificado de Accidentes de Tránsito, cuando corresponda, o éstos no se encuentre vigente.",Papeleta de Tránsito,M,2025,1,3,"1,926",0
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,1,1,214,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,2,2,428,0
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,3,2,856,0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,"1,297","277,558","42,372"
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,2,63,"40,446",642
G30,Circular  transportando  personas en la parte exterior de la carrocería o permitir que sobresalga parte del cuerpo de la(s) personas(s) transportada(s) en el vehículo.,Papeleta de Tránsito,G,2025,2,1,428,0
G64,"Conducir un vehículo cuyas características registrables o condiciones técnicas han sido modificadas, alteradas o agregadas, atentando contra la seguridad de los usuarios o por no corresponder los datos consignados en la Tarjeta de Identificación Vehicular con los del vehículo.",Papeleta de Tránsito,G,2025,1,1,428,0
M06,"Estacionar en las curvas, puentes, túneles, zonas estrechas de la vía, pasos a nivel, pasos a desnivel en cambios de rasante, pendientes y cruces de ferrocarril.",Papeleta de Tránsito,M,2025,2,2,"2,568",0
G14,"Tener la puerta, capot o maletera del vehículo abierta, cuando el vehículo está en marcha.",Papeleta de Tránsito,G,2025,2,6,"2,568",856
M28,"Conducir un vehículo sin contar con la póliza del Seguro Obligatorio de Accidentes de Tránsito, o Certificado de Accidentes de Tránsito, cuando corresponda, o éstos no se encuentre vigente.",Papeleta de Tránsito,M,2025,1,36,"23,112",642
G18a,"Conducir un vehículo sin que ambas manos estén  sobre  el  volante  de  dirección,  excepto cuando  es  necesario  realizar  los  cambios  de velocidad o accionar otros comandos.",Papeleta de Tránsito,G,2025,2,6,"2,568",0
G18b,Conducir un vehículo usando algún dispositivo móvil  u  objeto  portátil  que  implique  dejar  de conducir con ambas manos sobre el volante de dirección.,Papeleta de Tránsito,G,2025,3,1,428,0
M25,No dar preferencia de paso a los vehículos de emergencia y vehículos oficiales cuando hagan uso de sus señales audibles y visibles,Papeleta de Tránsito,M,2025,2,1,642,0
G02,"No hacer señales ni tomar las precauciones para girar, voltear en U, pasar de un carril de la calzada a otro o detener el vehículo",Papeleta de Tránsito,G,2025,3,32,"13,696",0
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,2,461,"98,654","4,066"
G31b,"Circular en las vias publicas terrestres en donde se encuentre instalada la señal vertical informativa ""ZONA DE NEBLINA"" sin tener las luces intermitentes de emergencia encendidas cuando el vehiculo automotor tenga la obligacion de contar con ellas, de acuerdo con lo dispuesto en el Anexo III del RNV.",Papeleta de Tránsito,G,2025,1,5,"2,140",0
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,1,2,428,0
G28,"En vehículos de las categorías M y N, no llevar puesto el cinturón de seguridad y/o permitir que los ocupantes del vehículo no lo utilicen, en los casos en que, de acuerdo a las normas vigentes, exista tal obligación. En vehículos automotores de la categoría L5 no contar con cinturones de seguridad para los asientos de los pasajeros o no tener uno o más soportes  fijados  a  su  estructura  que  permitan a  los  pasajeros  asirse  de  ellos  mientras  son transportados",Papeleta de Tránsito,G,2025,1,30,"12,840","1,712"
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,2,20,"8,560",428
G38,"Transitar lentamente por el carril de la izquierda, causando congestión o riesgo o rápidamente por el carril de la derecha.",Papeleta de Tránsito,G,2025,3,1,428,0
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,1,11,"29,425",0
M40,Conducir un vehiculo con la licencia de conducir vencida,Papeleta de Tránsito,M,2025,1,3,"17,853",0
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,3,"4,531","1,939,192","195,596"
L06,"Arrojar, depositar o abandonar objetos o sustancias en la vía pública que dificulten la circulación.",Papeleta de Tránsito,L,2025,3,"3,280","701,920","47,294"
G54,Abandonar el vehículo en la vía pública.,Papeleta de Tránsito,G,2025,2,2,856,0
M27,Conducir un vehículo que no cuente con el certificado de aprobación de inspección técnica vehicular. Esta infracción no aplica para el caso de los vehiculos L5 de la clasificación vehicular,Papeleta de Tránsito,M,2025,2,28,"74,900","2,675"
G39,Aumentar la velocidad cuando es alcanzado por otro vehículo que tiene la intención de sobrepasarlo o adelantarlo.,Papeleta de Tránsito,G,2025,1,1,428,0
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,2,1,"5,350",0
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,3,36,"192,600","5,350"
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta de Tránsito,G,2025,2,14,"5,992",0
G57,"No respetar las señales que rigen el tránsito, cuyo incumplimiento no se encuentre tipificado en otra infracción. ",Papeleta de Tránsito,G,2025,1,854,"365,512","29,104"
G61,No llevar las placas de rodaje en el lugar que corresponde.,Papeleta de Tránsito,G,2025,1,4,"1,712",0
G10,Incumplir las disposiciones sobre el uso de las vías de tránsito rápido y/o de acceso restringido.,Papeleta Electrónica,G,2025,1,72,"30,816",0
G21,Conducir un vehículo sin espejos retrovisores.,Papeleta de Tránsito,G,2025,2,1,428,0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Electrónica,G,2025,1,3,"1,284",0
G05,"No mantener una distancia suficiente, razonable y prudente, de acuerdo al tipo de vehículo y la vía por la que se conduce, mientras se desplaza o al detenerse detrás de otro.",Papeleta de Tránsito,G,2025,1,2,856,0
G65,No ceder el paso a otros vehículos que tienen preferencia.,Papeleta de Tránsito,G,2025,2,1,428,0
M19,Conducir vehículos sin cumplir con las restricciones que consigna la Licencia de Conducir.,Papeleta de Tránsito,M,2025,2,4,"2,568",0
M19,Conducir vehículos sin cumplir con las restricciones que consigna la Licencia de Conducir.,Papeleta de Tránsito,M,2025,2,1,642,0
G07,No conducir por el carril de extremo derecho de la calzada un vehículo del servicio de transporte público de pasajeros o de carga o de desplazamiento lento o un vehículo automotor menor.,Papeleta de Tránsito,G,2025,3,464,"198,592","4,280"
M01,"Conducir con presencia de alcohol en la sangre en proporción mayor a lo previsto en el Código Penal, o bajo los efectos de estupefacientes, narcóticos y/o alucinógenos comprobado con el exámen respectivo o por negarse al mismo y que haya participado en un accidente de tránsito.",Papeleta de Tránsito,M,2025,1,4,"21,400",0
M21,Estacionar interrumpiendo totalmente el tránsito,Papeleta de Tránsito,M,2025,3,13,"8,346",0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,2,3,642,0
G56,"Recoger o dejar pasajeros fuera de los paraderos de ruta autorizados, cuando existan.",Papeleta de Tránsito,G,2025,1,18,"7,704","1,712"
G31a,"Circular en las vias publicas urbanas por la noche o cuando la luz natural sea insuficiente o cuando las condiciones de visibilidad sean escasas sin tener encendido el sistema de luces reglamentarias; o circular en la red vial nacional, departamental o regional, sin tener las luces bajas encendidas durante las veinticuatro (24) horas.",Papeleta de Tránsito,G,2025,3,168,"71,904","1,284"
L07,Utilizar la bocina para llamar la atención en forma innecesaria,Papeleta de Tránsito,L,2025,2,"1,881","402,534","110,852"
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Video Papeleta,G,2025,1,105,"44,940","2,996"
G36,"Compartir el asiento de conducir con otra persona, animal o cosa.",Papeleta de Tránsito,G,2025,3,1,428,0
M42,"Conducir un vehiculo de la categoria L5 de la clasificación vehicular, que no cuente con el certificado de aprobacíón de inspección técnica vehicular",Papeleta de Tránsito,M,2025,2,2,535,0
G32,Circular por la ciclovía,Papeleta de Tránsito,G,2025,1,1,428,0
L01,Dejar mal estacionado el vehículo en lugares permitidos.,Papeleta de Tránsito,L,2025,1,"1,130","241,820","60,562"
G27,Conducir un vehículo cuya carga o pasajeros obstruya la visibilidad de los espejos laterales.,Papeleta de Tránsito,G,2025,1,1,428,0
M17,"Cruzar una intersección o girar, estando el semáforo con luz roja y no existiendo la indicación en contrario",Papeleta de Tránsito,M,2025,3,3,"1,926",0
